id,name,type,card_type,hp,stage,evolves_from,ability,effect,attack1_name,attack1_cost,attack1_damage,attack1_effect,attack2_name,attack2_cost,attack2_damage,attack2_effect,description
1589,未設定ポケモン_1589,,Pokemon,,,,,,,,,,,,,,
1590,未設定ポケモン_1590,,Pokemon,,,,,,,,,,,,,,
1591,未設定ポケモン_1591,,Pokemon,,,,,,,,,,,,,,
1592,未設定ポケモン_1592,,Pokemon,,,,,,,,,,,,,,
1593,未設定ポケモン_1593,,Pokemon,,,,,,,,,,,,,,
1594,未設定ポケモン_1594,,Pokemon,,,,,,,,,,,,,,
1595,未設定ポケモン_1595,,Pokemon,,,,,,,,,,,,,,
1596,未設定ポケモン_1596,,Pokemon,,,,,,,,,,,,,,
1597,未設定ポケモン_1597,,Pokemon,,,,,,,,,,,,,,
1598,未設定ポケモン_1598,,Pokemon,,,,,,,,,,,,,,
1599,未設定ポケモン_1599,,Pokemon,,,,,,,,,,,,,,
1600,未設定ポケモン_1600,,Pokemon,,,,,,,,,,,,,,
1601,未設定ポケモン_1601,,Pokemon,,,,,,,,,,,,,,
1602,未設定ポケモン_1602,,Pokemon,,,,,,,,,,,,,,
1603,未設定ポケモン_1603,,Pokemon,,,,,,,,,,,,,,
1604,未設定ポケモン_1604,,Pokemon,,,,,,,,,,,,,,
1605,未設定ポケモン_1605,,Pokemon,,,,,,,,,,,,,,
1606,未設定ポケモン_1606,,Pokemon,,,,,,,,,,,,,,
1607,未設定ポケモン_1607,,Pokemon,,,,,,,,,,,,,,
1608,未設定ポケモン_1608,,Pokemon,,,,,,,,,,,,,,
1609,未設定ポケモン_1609,,Pokemon,,,,,,,,,,,,,,
1610,未設定ポケモン_1610,,Pokemon,,,,,,,,,,,,,,
1611,未設定ポケモン_1611,,Pokemon,,,,,,,,,,,,,,
1612,未設定ポケモン_1612,,Pokemon,,,,,,,,,,,,,,
1613,未設定ポケモン_1613,,Pokemon,,,,,,,,,,,,,,
1614,未設定ポケモン_1614,,Pokemon,,,,,,,,,,,,,,
1615,未設定ポケモン_1615,,Pokemon,,,,,,,,,,,,,,
1616,未設定ポケモン_1616,,Pokemon,,,,,,,,,,,,,,
1617,未設定ポケモン_1617,,Pokemon,,,,,,,,,,,,,,
1618,未設定ポケモン_1618,,Pokemon,,,,,,,,,,,,,,
1619,未設定ポケモン_1619,,Pokemon,,,,,,,,,,,,,,
1620,未設定ポケモン_1620,,Pokemon,,,,,,,,,,,,,,
1621,未設定ポケモン_1621,,Pokemon,,,,,,,,,,,,,,
1622,未設定ポケモン_1622,,Pokemon,,,,,,,,,,,,,,
1623,未設定ポケモン_1623,,Pokemon,,,,,,,,,,,,,,
1624,未設定ポケモン_1624,,Pokemon,,,,,,,,,,,,,,
1625,未設定ポケモン_1625,,Pokemon,,,,,,,,,,,,,,
1626,未設定ポケモン_1626,,Pokemon,,,,,,,,,,,,,,
1627,未設定ポケモン_1627,,Pokemon,,,,,,,,,,,,,,
1628,未設定ポケモン_1628,,Pokemon,,,,,,,,,,,,,,
1629,未設定ポケモン_1629,,Pokemon,,,,,,,,,,,,,,
1630,未設定ポケモン_1630,,Pokemon,,,,,,,,,,,,,,
1631,未設定ポケモン_1631,,Pokemon,,,,,,,,,,,,,,
1632,未設定ポケモン_1632,,Pokemon,,,,,,,,,,,,,,
1633,未設定ポケモン_1633,,Pokemon,,,,,,,,,,,,,,
1634,未設定ポケモン_1634,,Pokemon,,,,,,,,,,,,,,
1635,未設定ポケモン_1635,,Pokemon,,,,,,,,,,,,,,
1636,未設定ポケモン_1636,,Pokemon,,,,,,,,,,,,,,
1637,未設定ポケモン_1637,,Pokemon,,,,,,,,,,,,,,
1638,未設定ポケモン_1638,,Pokemon,,,,,,,,,,,,,,
1639,未設定ポケモン_1639,,Pokemon,,,,,,,,,,,,,,
1640,未設定ポケモン_1640,,Pokemon,,,,,,,,,,,,,,
1641,未設定ポケモン_1641,,Pokemon,,,,,,,,,,,,,,
1642,未設定ポケモン_1642,,Pokemon,,,,,,,,,,,,,,
1643,未設定ポケモン_1643,,Pokemon,,,,,,,,,,,,,,
1644,未設定ポケモン_1644,,Pokemon,,,,,,,,,,,,,,
1645,未設定ポケモン_1645,,Pokemon,,,,,,,,,,,,,,
1646,未設定ポケモン_1646,,Pokemon,,,,,,,,,,,,,,
1647,未設定ポケモン_1647,,Pokemon,,,,,,,,,,,,,,
1648,未設定ポケモン_1648,,Pokemon,,,,,,,,,,,,,,
1649,未設定ポケモン_1649,,Pokemon,,,,,,,,,,,,,,
1650,未設定ポケモン_1650,,Pokemon,,,,,,,,,,,,,,
1651,未設定ポケモン_1651,,Pokemon,,,,,,,,,,,,,,
1652,未設定ポケモン_1652,,Pokemon,,,,,,,,,,,,,,
1653,未設定ポケモン_1653,,Pokemon,,,,,,,,,,,,,,
1654,未設定ポケモン_1654,,Pokemon,,,,,,,,,,,,,,
1655,未設定ポケモン_1655,,Pokemon,,,,,,,,,,,,,,
1656,未設定ポケモン_1656,,Pokemon,,,,,,,,,,,,,,
1657,未設定ポケモン_1657,,Pokemon,,,,,,,,,,,,,,
1658,未設定ポケモン_1658,,Pokemon,,,,,,,,,,,,,,
1659,未設定ポケモン_1659,,Pokemon,,,,,,,,,,,,,,
1660,未設定ポケモン_1660,,Pokemon,,,,,,,,,,,,,,
1661,未設定ポケモン_1661,,Pokemon,,,,,,,,,,,,,,
1662,未設定ポケモン_1662,,Pokemon,,,,,,,,,,,,,,
1663,未設定ポケモン_1663,,Pokemon,,,,,,,,,,,,,,
1664,未設定ポケモン_1664,,Pokemon,,,,,,,,,,,,,,
1665,未設定ポケモン_1665,,Pokemon,,,,,,,,,,,,,,
1666,未設定ポケモン_1666,,Pokemon,,,,,,,,,,,,,,
1667,未設定ポケモン_1667,,Pokemon,,,,,,,,,,,,,,
1668,未設定ポケモン_1668,,Pokemon,,,,,,,,,,,,,,
1669,未設定ポケモン_1669,,Pokemon,,,,,,,,,,,,,,
1670,未設定ポケモン_1670,,Pokemon,,,,,,,,,,,,,,
1671,未設定ポケモン_1671,,Pokemon,,,,,,,,,,,,,,
1672,未設定ポケモン_1672,,Pokemon,,,,,,,,,,,,,,
1673,未設定ポケモン_1673,,Pokemon,,,,,,,,,,,,,,
1674,未設定ポケモン_1674,,Pokemon,,,,,,,,,,,,,,
1675,未設定ポケモン_1675,,Pokemon,,,,,,,,,,,,,,
1676,未設定ポケモン_1676,,Pokemon,,,,,,,,,,,,,,
1677,未設定ポケモン_1677,,Pokemon,,,,,,,,,,,,,,
1678,未設定ポケモン_1678,,Pokemon,,,,,,,,,,,,,,
1679,未設定ポケモン_1679,,Pokemon,,,,,,,,,,,,,,
1680,未設定ポケモン_1680,,Pokemon,,,,,,,,,,,,,,
1681,未設定ポケモン_1681,,Pokemon,,,,,,,,,,,,,,
1682,未設定ポケモン_1682,,Pokemon,,,,,,,,,,,,,,
1683,未設定ポケモン_1683,,Pokemon,,,,,,,,,,,,,,
1684,未設定ポケモン_1684,,Pokemon,,,,,,,,,,,,,,
1685,未設定ポケモン_1685,,Pokemon,,,,,,,,,,,,,,
1686,未設定ポケモン_1686,,Pokemon,,,,,,,,,,,,,,
1687,未設定ポケモン_1687,,Pokemon,,,,,,,,,,,,,,
1688,未設定ポケモン_1688,,Pokemon,,,,,,,,,,,,,,
1689,未設定ポケモン_1689,,Pokemon,,,,,,,,,,,,,,
1690,未設定ポケモン_1690,,Pokemon,,,,,,,,,,,,,,
1691,未設定ポケモン_1691,,Pokemon,,,,,,,,,,,,,,
1692,未設定ポケモン_1692,,Pokemon,,,,,,,,,,,,,,
1693,未設定ポケモン_1693,,Pokemon,,,,,,,,,,,,,,
1694,未設定ポケモン_1694,,Pokemon,,,,,,,,,,,,,,
1695,未設定ポケモン_1695,,Pokemon,,,,,,,,,,,,,,
1696,未設定ポケモン_1696,,Pokemon,,,,,,,,,,,,,,
1697,未設定ポケモン_1697,,Pokemon,,,,,,,,,,,,,,
1698,未設定ポケモン_1698,,Pokemon,,,,,,,,,,,,,,
1699,未設定ポケモン_1699,,Pokemon,,,,,,,,,,,,,,
1700,未設定ポケモン_1700,,Pokemon,,,,,,,,,,,,,,
1701,未設定ポケモン_1701,,Pokemon,,,,,,,,,,,,,,
1702,未設定ポケモン_1702,,Pokemon,,,,,,,,,,,,,,
1703,未設定ポケモン_1703,,Pokemon,,,,,,,,,,,,,,
1704,未設定ポケモン_1704,,Pokemon,,,,,,,,,,,,,,
1705,未設定ポケモン_1705,,Pokemon,,,,,,,,,,,,,,
1706,未設定ポケモン_1706,,Pokemon,,,,,,,,,,,,,,
1707,未設定ポケモン_1707,,Pokemon,,,,,,,,,,,,,,
1708,未設定ポケモン_1708,,Pokemon,,,,,,,,,,,,,,
1709,未設定ポケモン_1709,,Pokemon,,,,,,,,,,,,,,
1710,未設定ポケモン_1710,,Pokemon,,,,,,,,,,,,,,
1711,未設定ポケモン_1711,,Pokemon,,,,,,,,,,,,,,
1712,未設定ポケモン_1712,,Pokemon,,,,,,,,,,,,,,
1713,未設定ポケモン_1713,,Pokemon,,,,,,,,,,,,,,
1714,未設定ポケモン_1714,,Pokemon,,,,,,,,,,,,,,
1715,未設定ポケモン_1715,,Pokemon,,,,,,,,,,,,,,
1716,未設定ポケモン_1716,,Pokemon,,,,,,,,,,,,,,
1717,未設定ポケモン_1717,,Pokemon,,,,,,,,,,,,,,
1718,未設定ポケモン_1718,,Pokemon,,,,,,,,,,,,,,
1719,未設定ポケモン_1719,,Pokemon,,,,,,,,,,,,,,
1720,未設定ポケモン_1720,,Pokemon,,,,,,,,,,,,,,
1721,未設定ポケモン_1721,,Pokemon,,,,,,,,,,,,,,
1722,未設定ポケモン_1722,,Pokemon,,,,,,,,,,,,,,
1723,未設定ポケモン_1723,,Pokemon,,,,,,,,,,,,,,
1724,未設定ポケモン_1724,,Pokemon,,,,,,,,,,,,,,
1725,未設定ポケモン_1725,,Pokemon,,,,,,,,,,,,,,
1726,未設定ポケモン_1726,,Pokemon,,,,,,,,,,,,,,
1727,未設定ポケモン_1727,,Pokemon,,,,,,,,,,,,,,
1728,未設定ポケモン_1728,,Pokemon,,,,,,,,,,,,,,
1729,未設定ポケモン_1729,,Pokemon,,,,,,,,,,,,,,
1730,未設定ポケモン_1730,,Pokemon,,,,,,,,,,,,,,
1731,未設定ポケモン_1731,,Pokemon,,,,,,,,,,,,,,
1732,未設定ポケモン_1732,,Pokemon,,,,,,,,,,,,,,
1733,未設定ポケモン_1733,,Pokemon,,,,,,,,,,,,,,
1734,未設定ポケモン_1734,,Pokemon,,,,,,,,,,,,,,
1735,未設定ポケモン_1735,,Pokemon,,,,,,,,,,,,,,
1736,未設定ポケモン_1736,,Pokemon,,,,,,,,,,,,,,
1737,未設定ポケモン_1737,,Pokemon,,,,,,,,,,,,,,
1738,未設定ポケモン_1738,,Pokemon,,,,,,,,,,,,,,
1739,未設定ポケモン_1739,,Pokemon,,,,,,,,,,,,,,
1740,未設定ポケモン_1740,,Pokemon,,,,,,,,,,,,,,
1741,未設定ポケモン_1741,,Pokemon,,,,,,,,,,,,,,
1742,未設定ポケモン_1742,,Pokemon,,,,,,,,,,,,,,
1743,未設定ポケモン_1743,,Pokemon,,,,,,,,,,,,,,
1744,未設定ポケモン_1744,,Pokemon,,,,,,,,,,,,,,
1745,未設定ポケモン_1745,,Pokemon,,,,,,,,,,,,,,
1746,未設定ポケモン_1746,,Pokemon,,,,,,,,,,,,,,
1747,未設定ポケモン_1747,,Pokemon,,,,,,,,,,,,,,
1748,未設定ポケモン_1748,,Pokemon,,,,,,,,,,,,,,
1749,未設定ポケモン_1749,,Pokemon,,,,,,,,,,,,,,
1750,未設定ポケモン_1750,,Pokemon,,,,,,,,,,,,,,
1751,未設定ポケモン_1751,,Pokemon,,,,,,,,,,,,,,
1752,未設定ポケモン_1752,,Pokemon,,,,,,,,,,,,,,
1753,未設定ポケモン_1753,,Pokemon,,,,,,,,,,,,,,
1754,未設定ポケモン_1754,,Pokemon,,,,,,,,,,,,,,
1755,未設定ポケモン_1755,,Pokemon,,,,,,,,,,,,,,
1756,未設定ポケモン_1756,,Pokemon,,,,,,,,,,,,,,
1757,未設定ポケモン_1757,,Pokemon,,,,,,,,,,,,,,
1758,未設定ポケモン_1758,,Pokemon,,,,,,,,,,,,,,
1759,未設定ポケモン_1759,,Pokemon,,,,,,,,,,,,,,
1760,未設定ポケモン_1760,,Pokemon,,,,,,,,,,,,,,
1761,未設定ポケモン_1761,,Pokemon,,,,,,,,,,,,,,
1762,未設定ポケモン_1762,,Pokemon,,,,,,,,,,,,,,
1763,未設定ポケモン_1763,,Pokemon,,,,,,,,,,,,,,
1764,未設定ポケモン_1764,,Pokemon,,,,,,,,,,,,,,
1765,未設定ポケモン_1765,,Pokemon,,,,,,,,,,,,,,
1766,未設定ポケモン_1766,,Pokemon,,,,,,,,,,,,,,
1767,未設定ポケモン_1767,,Pokemon,,,,,,,,,,,,,,
1768,未設定ポケモン_1768,,Pokemon,,,,,,,,,,,,,,
1769,未設定ポケモン_1769,,Pokemon,,,,,,,,,,,,,,
1770,未設定ポケモン_1770,,Pokemon,,,,,,,,,,,,,,
1771,未設定ポケモン_1771,,Pokemon,,,,,,,,,,,,,,
1772,未設定ポケモン_1772,,Pokemon,,,,,,,,,,,,,,
1773,未設定ポケモン_1773,,Pokemon,,,,,,,,,,,,,,
1774,未設定ポケモン_1774,,Pokemon,,,,,,,,,,,,,,
1775,未設定ポケモン_1775,,Pokemon,,,,,,,,,,,,,,
1776,未設定ポケモン_1776,,Pokemon,,,,,,,,,,,,,,
1777,未設定ポケモン_1777,,Pokemon,,,,,,,,,,,,,,
1778,未設定ポケモン_1778,,Pokemon,,,,,,,,,,,,,,
1779,未設定ポケモン_1779,,Pokemon,,,,,,,,,,,,,,
1780,未設定ポケモン_1780,,Pokemon,,,,,,,,,,,,,,
1781,未設定ポケモン_1781,,Pokemon,,,,,,,,,,,,,,
1782,未設定ポケモン_1782,,Pokemon,,,,,,,,,,,,,,
1783,未設定ポケモン_1783,,Pokemon,,,,,,,,,,,,,,
1784,未設定ポケモン_1784,,Pokemon,,,,,,,,,,,,,,
1785,未設定ポケモン_1785,,Pokemon,,,,,,,,,,,,,,
1786,未設定ポケモン_1786,,Pokemon,,,,,,,,,,,,,,
1787,未設定ポケモン_1787,,Pokemon,,,,,,,,,,,,,,
1788,未設定ポケモン_1788,,Pokemon,,,,,,,,,,,,,,
1789,未設定ポケモン_1789,,Pokemon,,,,,,,,,,,,,,
1790,未設定ポケモン_1790,,Pokemon,,,,,,,,,,,,,,
1791,未設定ポケモン_1791,,Pokemon,,,,,,,,,,,,,,
1792,未設定ポケモン_1792,,Pokemon,,,,,,,,,,,,,,
1793,未設定ポケモン_1793,,Pokemon,,,,,,,,,,,,,,
1794,未設定ポケモン_1794,,Pokemon,,,,,,,,,,,,,,
1795,未設定ポケモン_1795,,Pokemon,,,,,,,,,,,,,,
1796,未設定ポケモン_1796,,Pokemon,,,,,,,,,,,,,,
1797,未設定ポケモン_1797,,Pokemon,,,,,,,,,,,,,,
1798,未設定ポケモン_1798,,Pokemon,,,,,,,,,,,,,,
1799,未設定ポケモン_1799,,Pokemon,,,,,,,,,,,,,,
1800,未設定ポケモン_1800,,Pokemon,,,,,,,,,,,,,,
1801,未設定ポケモン_1801,,Pokemon,,,,,,,,,,,,,,
1802,未設定ポケモン_1802,,Pokemon,,,,,,,,,,,,,,
1803,未設定ポケモン_1803,,Pokemon,,,,,,,,,,,,,,
1804,未設定ポケモン_1804,,Pokemon,,,,,,,,,,,,,,
1805,未設定ポケモン_1805,,Pokemon,,,,,,,,,,,,,,
1806,未設定ポケモン_1806,,Pokemon,,,,,,,,,,,,,,
1807,未設定ポケモン_1807,,Pokemon,,,,,,,,,,,,,,
1808,未設定ポケモン_1808,,Pokemon,,,,,,,,,,,,,,
1809,未設定ポケモン_1809,,Pokemon,,,,,,,,,,,,,,
1810,未設定ポケモン_1810,,Pokemon,,,,,,,,,,,,,,
1811,未設定ポケモン_1811,,Pokemon,,,,,,,,,,,,,,
1812,未設定ポケモン_1812,,Pokemon,,,,,,,,,,,,,,
1813,未設定ポケモン_1813,,Pokemon,,,,,,,,,,,,,,
1814,未設定ポケモン_1814,,Pokemon,,,,,,,,,,,,,,
1815,未設定ポケモン_1815,,Pokemon,,,,,,,,,,,,,,
1816,未設定ポケモン_1816,,Pokemon,,,,,,,,,,,,,,
1817,未設定ポケモン_1817,,Pokemon,,,,,,,,,,,,,,
1818,未設定ポケモン_1818,,Pokemon,,,,,,,,,,,,,,
1819,未設定ポケモン_1819,,Pokemon,,,,,,,,,,,,,,
1820,未設定ポケモン_1820,,Pokemon,,,,,,,,,,,,,,
1821,未設定ポケモン_1821,,Pokemon,,,,,,,,,,,,,,
1822,未設定ポケモン_1822,,Pokemon,,,,,,,,,,,,,,
1823,未設定ポケモン_1823,,Pokemon,,,,,,,,,,,,,,
1824,未設定ポケモン_1824,,Pokemon,,,,,,,,,,,,,,
1825,未設定ポケモン_1825,,Pokemon,,,,,,,,,,,,,,
1826,未設定ポケモン_1826,,Pokemon,,,,,,,,,,,,,,
1827,未設定ポケモン_1827,,Pokemon,,,,,,,,,,,,,,
1828,未設定ポケモン_1828,,Pokemon,,,,,,,,,,,,,,
1829,未設定ポケモン_1829,,Pokemon,,,,,,,,,,,,,,
1830,未設定ポケモン_1830,,Pokemon,,,,,,,,,,,,,,
1831,未設定ポケモン_1831,,Pokemon,,,,,,,,,,,,,,
1832,未設定ポケモン_1832,,Pokemon,,,,,,,,,,,,,,
1833,未設定ポケモン_1833,,Pokemon,,,,,,,,,,,,,,
1834,未設定ポケモン_1834,,Pokemon,,,,,,,,,,,,,,
1835,未設定ポケモン_1835,,Pokemon,,,,,,,,,,,,,,
1836,未設定ポケモン_1836,,Pokemon,,,,,,,,,,,,,,
1837,未設定ポケモン_1837,,Pokemon,,,,,,,,,,,,,,
1838,未設定ポケモン_1838,,Pokemon,,,,,,,,,,,,,,
1839,未設定ポケモン_1839,,Pokemon,,,,,,,,,,,,,,
1840,未設定ポケモン_1840,,Pokemon,,,,,,,,,,,,,,
1841,未設定ポケモン_1841,,Pokemon,,,,,,,,,,,,,,
1842,未設定ポケモン_1842,,Pokemon,,,,,,,,,,,,,,
1843,未設定ポケモン_1843,,Pokemon,,,,,,,,,,,,,,
1844,未設定ポケモン_1844,,Pokemon,,,,,,,,,,,,,,
1845,未設定ポケモン_1845,,Pokemon,,,,,,,,,,,,,,
1846,未設定ポケモン_1846,,Pokemon,,,,,,,,,,,,,,
1847,未設定ポケモン_1847,,Pokemon,,,,,,,,,,,,,,
1848,未設定ポケモン_1848,,Pokemon,,,,,,,,,,,,,,
1849,未設定ポケモン_1849,,Pokemon,,,,,,,,,,,,,,
1850,未設定ポケモン_1850,,Pokemon,,,,,,,,,,,,,,
1851,未設定ポケモン_1851,,Pokemon,,,,,,,,,,,,,,
1852,未設定ポケモン_1852,,Pokemon,,,,,,,,,,,,,,
1853,未設定ポケモン_1853,,Pokemon,,,,,,,,,,,,,,
1854,未設定ポケモン_1854,,Pokemon,,,,,,,,,,,,,,
1855,未設定ポケモン_1855,,Pokemon,,,,,,,,,,,,,,
1856,未設定ポケモン_1856,,Pokemon,,,,,,,,,,,,,,
1857,未設定ポケモン_1857,,Pokemon,,,,,,,,,,,,,,
1858,未設定ポケモン_1858,,Pokemon,,,,,,,,,,,,,,
1859,未設定ポケモン_1859,,Pokemon,,,,,,,,,,,,,,
1860,未設定ポケモン_1860,,Pokemon,,,,,,,,,,,,,,
1861,未設定ポケモン_1861,,Pokemon,,,,,,,,,,,,,,
1862,未設定ポケモン_1862,,Pokemon,,,,,,,,,,,,,,
1863,未設定ポケモン_1863,,Pokemon,,,,,,,,,,,,,,
1864,未設定ポケモン_1864,,Pokemon,,,,,,,,,,,,,,
1865,未設定ポケモン_1865,,Pokemon,,,,,,,,,,,,,,
1866,未設定ポケモン_1866,,Pokemon,,,,,,,,,,,,,,
1867,未設定ポケモン_1867,,Pokemon,,,,,,,,,,,,,,
1868,未設定ポケモン_1868,,Pokemon,,,,,,,,,,,,,,
1869,未設定ポケモン_1869,,Pokemon,,,,,,,,,,,,,,
1870,未設定ポケモン_1870,,Pokemon,,,,,,,,,,,,,,
1871,未設定ポケモン_1871,,Pokemon,,,,,,,,,,,,,,
1872,未設定ポケモン_1872,,Pokemon,,,,,,,,,,,,,,
1873,未設定ポケモン_1873,,Pokemon,,,,,,,,,,,,,,
1874,未設定ポケモン_1874,,Pokemon,,,,,,,,,,,,,,
1875,未設定ポケモン_1875,,Pokemon,,,,,,,,,,,,,,
1876,未設定ポケモン_1876,,Pokemon,,,,,,,,,,,,,,
1877,未設定ポケモン_1877,,Pokemon,,,,,,,,,,,,,,
1878,未設定ポケモン_1878,,Pokemon,,,,,,,,,,,,,,
1879,未設定ポケモン_1879,,Pokemon,,,,,,,,,,,,,,
1880,未設定ポケモン_1880,,Pokemon,,,,,,,,,,,,,,
1881,未設定ポケモン_1881,,Pokemon,,,,,,,,,,,,,,
1882,未設定ポケモン_1882,,Pokemon,,,,,,,,,,,,,,
1883,未設定ポケモン_1883,,Pokemon,,,,,,,,,,,,,,
1884,未設定ポケモン_1884,,Pokemon,,,,,,,,,,,,,,
1885,未設定ポケモン_1885,,Pokemon,,,,,,,,,,,,,,
1886,未設定ポケモン_1886,,Pokemon,,,,,,,,,,,,,,
1887,未設定ポケモン_1887,,Pokemon,,,,,,,,,,,,,,
1888,未設定ポケモン_1888,,Pokemon,,,,,,,,,,,,,,
1889,未設定ポケモン_1889,,Pokemon,,,,,,,,,,,,,,
1890,未設定ポケモン_1890,,Pokemon,,,,,,,,,,,,,,
1891,未設定ポケモン_1891,,Pokemon,,,,,,,,,,,,,,
1892,未設定ポケモン_1892,,Pokemon,,,,,,,,,,,,,,
1893,未設定ポケモン_1893,,Pokemon,,,,,,,,,,,,,,
1894,未設定ポケモン_1894,,Pokemon,,,,,,,,,,,,,,
1895,未設定ポケモン_1895,,Pokemon,,,,,,,,,,,,,,
1896,未設定ポケモン_1896,,Pokemon,,,,,,,,,,,,,,
1897,未設定ポケモン_1897,,Pokemon,,,,,,,,,,,,,,
1898,未設定ポケモン_1898,,Pokemon,,,,,,,,,,,,,,
1899,未設定ポケモン_1899,,Pokemon,,,,,,,,,,,,,,
1900,未設定ポケモン_1900,,Pokemon,,,,,,,,,,,,,,
1901,未設定ポケモン_1901,,Pokemon,,,,,,,,,,,,,,
1902,未設定ポケモン_1902,,Pokemon,,,,,,,,,,,,,,
1903,未設定ポケモン_1903,,Pokemon,,,,,,,,,,,,,,
1904,未設定ポケモン_1904,,Pokemon,,,,,,,,,,,,,,
1905,未設定ポケモン_1905,,Pokemon,,,,,,,,,,,,,,
1906,未設定ポケモン_1906,,Pokemon,,,,,,,,,,,,,,
1907,未設定ポケモン_1907,,Pokemon,,,,,,,,,,,,,,
1908,未設定ポケモン_1908,,Pokemon,,,,,,,,,,,,,,
1909,未設定ポケモン_1909,,Pokemon,,,,,,,,,,,,,,
1910,未設定ポケモン_1910,,Pokemon,,,,,,,,,,,,,,
1911,未設定ポケモン_1911,,Pokemon,,,,,,,,,,,,,,
1912,未設定ポケモン_1912,,Pokemon,,,,,,,,,,,,,,
1913,未設定ポケモン_1913,,Pokemon,,,,,,,,,,,,,,
1914,未設定ポケモン_1914,,Pokemon,,,,,,,,,,,,,,
1915,未設定ポケモン_1915,,Pokemon,,,,,,,,,,,,,,
1916,未設定ポケモン_1916,,Pokemon,,,,,,,,,,,,,,
1917,未設定ポケモン_1917,,Pokemon,,,,,,,,,,,,,,
1918,未設定ポケモン_1918,,Pokemon,,,,,,,,,,,,,,
1919,未設定ポケモン_1919,,Pokemon,,,,,,,,,,,,,,
1920,未設定ポケモン_1920,,Pokemon,,,,,,,,,,,,,,
1921,未設定ポケモン_1921,,Pokemon,,,,,,,,,,,,,,
1922,未設定ポケモン_1922,,Pokemon,,,,,,,,,,,,,,
1923,未設定ポケモン_1923,,Pokemon,,,,,,,,,,,,,,
1924,未設定ポケモン_1924,,Pokemon,,,,,,,,,,,,,,
1925,未設定ポケモン_1925,,Pokemon,,,,,,,,,,,,,,
1926,未設定ポケモン_1926,,Pokemon,,,,,,,,,,,,,,
1927,未設定ポケモン_1927,,Pokemon,,,,,,,,,,,,,,
1928,未設定ポケモン_1928,,Pokemon,,,,,,,,,,,,,,
1929,未設定ポケモン_1929,,Pokemon,,,,,,,,,,,,,,
1930,未設定ポケモン_1930,,Pokemon,,,,,,,,,,,,,,
1931,未設定ポケモン_1931,,Pokemon,,,,,,,,,,,,,,
1932,未設定ポケモン_1932,,Pokemon,,,,,,,,,,,,,,
1933,未設定ポケモン_1933,,Pokemon,,,,,,,,,,,,,,
1934,未設定ポケモン_1934,,Pokemon,,,,,,,,,,,,,,
1935,未設定ポケモン_1935,,Pokemon,,,,,,,,,,,,,,
1936,未設定ポケモン_1936,,Pokemon,,,,,,,,,,,,,,
1937,未設定ポケモン_1937,,Pokemon,,,,,,,,,,,,,,
1938,未設定ポケモン_1938,,Pokemon,,,,,,,,,,,,,,
1939,未設定ポケモン_1939,,Pokemon,,,,,,,,,,,,,,
1940,未設定ポケモン_1940,,Pokemon,,,,,,,,,,,,,,
1941,未設定ポケモン_1941,,Pokemon,,,,,,,,,,,,,,
1942,未設定ポケモン_1942,,Pokemon,,,,,,,,,,,,,,
1943,未設定ポケモン_1943,,Pokemon,,,,,,,,,,,,,,
1944,未設定ポケモン_1944,,Pokemon,,,,,,,,,,,,,,
1945,未設定ポケモン_1945,,Pokemon,,,,,,,,,,,,,,
1946,未設定ポケモン_1946,,Pokemon,,,,,,,,,,,,,,
1947,未設定ポケモン_1947,,Pokemon,,,,,,,,,,,,,,
1948,未設定ポケモン_1948,,Pokemon,,,,,,,,,,,,,,
1949,未設定ポケモン_1949,,Pokemon,,,,,,,,,,,,,,
1950,未設定ポケモン_1950,,Pokemon,,,,,,,,,,,,,,
1951,未設定ポケモン_1951,,Pokemon,,,,,,,,,,,,,,
1952,未設定ポケモン_1952,,Pokemon,,,,,,,,,,,,,,
1953,未設定ポケモン_1953,,Pokemon,,,,,,,,,,,,,,
1954,未設定ポケモン_1954,,Pokemon,,,,,,,,,,,,,,
1955,未設定ポケモン_1955,,Pokemon,,,,,,,,,,,,,,
1956,未設定ポケモン_1956,,Pokemon,,,,,,,,,,,,,,
1957,未設定ポケモン_1957,,Pokemon,,,,,,,,,,,,,,
1958,未設定ポケモン_1958,,Pokemon,,,,,,,,,,,,,,
1959,未設定ポケモン_1959,,Pokemon,,,,,,,,,,,,,,
1960,未設定ポケモン_1960,,Pokemon,,,,,,,,,,,,,,
1961,未設定ポケモン_1961,,Pokemon,,,,,,,,,,,,,,
1962,未設定ポケモン_1962,,Pokemon,,,,,,,,,,,,,,
1963,未設定ポケモン_1963,,Pokemon,,,,,,,,,,,,,,
1964,未設定ポケモン_1964,,Pokemon,,,,,,,,,,,,,,
1965,未設定ポケモン_1965,,Pokemon,,,,,,,,,,,,,,
1966,未設定ポケモン_1966,,Pokemon,,,,,,,,,,,,,,
1967,未設定ポケモン_1967,,Pokemon,,,,,,,,,,,,,,
1968,未設定ポケモン_1968,,Pokemon,,,,,,,,,,,,,,
1969,未設定ポケモン_1969,,Pokemon,,,,,,,,,,,,,,
1970,未設定ポケモン_1970,,Pokemon,,,,,,,,,,,,,,
1971,未設定ポケモン_1971,,Pokemon,,,,,,,,,,,,,,
1972,未設定ポケモン_1972,,Pokemon,,,,,,,,,,,,,,
1973,未設定ポケモン_1973,,Pokemon,,,,,,,,,,,,,,
1974,未設定ポケモン_1974,,Pokemon,,,,,,,,,,,,,,
